"青沥备开(悼谰搁)喊","亲格",2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"措备堡开矫","巢磊牢备荐 (疙)",1251577,53691,59382,86060,103540,93449,85681,91645,100241,114841,110084,109165,80598,57837,41038,32751,19739,8012,2882,713,147,81,1249320,53476,58213,80184,100654,96567,80995,91662,96047,114180,108017,111678,84547,61288,41231,36065,21207,8987,3261,814,164,83,1246071,52756,56569,75472,97107,98210,78740,91477,91574,111115,110740,112204,88788,62552,43749,37487,22843,9929,3562,926,171,100,1241119,52556,55156,70459,92914,99330,78878,86968,89643,108526,111121,110393,94583,65083,46722,37662,24540,11395,3881,1004,198,107,1237291,51925,55305,64121,89497,100038,79479,82738,89670,104596,111657,108273,98549,69858,50332,37030,25595,13088,4128,1076,216,120,1234169,50699,55598,60128,84925,98590,81921,78731,90249,99689,112553,105270,103187,75132,52980,36574,27346,14462,4626,1156,218,135,1227814,47949,55314,59001,79061,95779,85024,74722,90321,95371,112059,103509,105156,78647,56029,36870,30353,15645,5296,1311,260,137,1219342,45564,54417,56893,74293,92086,86915,72791,90093,90716,108708,105987,105466,82680,57184,39200,31659,16905,5902,1444,294,145,1205286,42512,54081,55325,68964,87408,86786,72542,85378,88141,105935,106072,103604,87908,59414,41924,31905,18362,6942,1613,312,158,1193109,38072,53213,55186,62917,84518,87157,72434,80636,87826,101532,106658,101682,91318,63852,45093,31506,19315,7945,1727,346,176,1175632,34110,51870,55230,58660,79574,84910,73604,75848,87769,96193,106887,98482,94677,68172,47087,30992,20560,8779,1893,304,31
"措备堡开矫","咯磊牢备荐 (疙)",1255694,50013,53228,75776,85776,74247,79000,92081,102667,119481,110090,111229,84873,62558,48419,44223,31774,18329,8196,2763,678,293,1256324,49884,53270,70399,85131,76167,72244,92212,98373,117883,110096,114157,87738,66430,48594,47616,33343,19732,8951,3054,716,334,1255517,49757,52023,66858,83308,78112,67485,92348,92120,115604,113285,115008,91002,68128,50840,49162,35268,20944,9770,3400,735,360,1252145,49845,50967,62676,81047,79291,66437,86099,90527,111841,114600,112532,98173,70082,53521,49103,37263,22756,10573,3623,795,394,1250538,49402,51483,57217,78755,81745,65493,80324,89901,107976,114445,111136,101695,76429,57074,47813,38446,24634,11432,3833,882,423,1250388,48499,52240,53921,75153,82041,67375,73909,90879,102444,117136,106806,106952,81629,60441,46165,40450,26399,12447,4081,965,456,1247417,45825,51955,53973,69721,81478,69931,68216,90756,98164,115552,106602,109410,84276,63966,46463,43608,27854,13662,4484,1043,478,1242427,43539,51433,52470,66016,79640,72204,64245,90849,91576,113270,109408,110282,87294,65592,48624,45103,29639,14623,4979,1158,483,1232745,40295,51424,51262,61647,76735,72712,63263,84803,90001,109310,110639,107934,94073,67402,51082,45201,31665,16089,5479,1209,520,1225237,36128,50813,51446,56349,75415,74444,62222,79018,88894,105587,110433,106706,97248,73539,54581,44096,32796,17609,6012,1344,557,1209780,32247,49596,51857,52790,71083,73354,63176,72237,89203,99390,112399,101676,101530,77912,57354,42395,34479,18963,6586,1339,214
"牢玫堡开矫","醚牢备荐 (疙)",2801274,133367,131321,174525,206991,189666,198821,228618,239548,263866,255109,250786,168219,109909,87055,69834,47855,27090,12834,4397,1004,459,2843981,135572,133915,164769,202477,199199,190979,235263,235828,266693,251593,261252,182204,117178,89855,76637,50974,29237,13789,4897,1158,512,2879782,136253,133755,157957,196232,206436,187133,240631,228943,265472,257450,263951,200870,122228,95278,78991,54839,31163,14791,5601,1233,575,2902608,136426,133730,150242,189626,210736,187655,231902,229358,261657,259413,264765,217535,131612,101377,80098,58456,33564,16387,6058,1393,618,2925815,134903,136855,139884,184646,213377,188736,222012,233886,255538,260567,261515,232604,148387,107447,81709,60438,36796,17854,6434,1526,701,2943069,130380,139130,134173,177320,210927,195695,209170,240973,245705,266469,254636,247951,166285,108013,83667,63942,40199,19157,6799,1724,754,2948542,121874,138051,135041,166522,205824,203987,196438,243227,238671,267913,250231,256870,178869,114703,86334,70435,42704,20725,7439,1893,791,2954642,115371,135930,133618,158706,199457,210337,189376,244293,229271,265452,255057,259172,195927,119105,91638,72754,45891,22260,8069,2132,826,2957026,107557,134843,132842,150409,192590,215018,187684,233505,228917,261044,256818,259776,211475,127795,97219,73919,49187,24152,9051,2342,883,2942828,96320,132314,134503,139659,185905,215641,185893,220253,230810,253167,256870,255297,224713,143166,102525,74978,50873,26631,9854,2487,969,2948375,88754,128630,137016,134115,177952,213099,193549,208542,238044,243022,262497,248472,239252,159876,102577,76667,53953,28900,10569,2472,417
"牢玫堡开矫","巢磊牢备荐 (疙)",1410980,68511,67688,90598,108523,98356,102165,117371,122844,132406,130257,128923,85800,55093,41327,30121,17831,8166,3477,1181,222,120,1431593,69665,68910,85643,106084,103449,98159,120758,120789,134936,127264,133966,92667,59134,43013,33449,19489,8886,3653,1292,255,132,1448835,69971,68748,81752,102674,107632,96394,123330,118002,134639,129112,135148,102189,61461,45964,34977,21388,9716,3801,1524,264,149,1459074,69989,68703,77551,98804,110471,96676,118742,117948,133608,129484,134930,110500,66217,49231,35932,23179,10796,4235,1580,337,161,1469869,69298,70192,72078,95907,111772,97545,114055,120300,130608,130161,132755,118250,74051,52466,37130,24212,12308,4634,1584,375,188,1477671,66760,71410,69140,91834,110587,101382,107631,123778,126019,133020,128838,125974,83037,52795,38397,26061,13750,5080,1564,417,197,1479597,62386,70835,69400,86403,107773,106172,101184,125180,122133,134805,125438,130236,89227,56436,39969,29193,14977,5538,1660,460,192,1481844,59079,69810,68598,82080,104210,109881,97899,125542,117865,133916,126852,131214,97952,58430,42893,30577,16460,6061,1792,537,196,1482249,55231,69152,68212,77586,100070,113046,97170,119976,117514,132629,127339,131060,105730,62692,45761,31495,18017,6790,2007,541,231,1473943,49511,67845,69040,71985,96306,113057,96727,113298,118551,128851,127694,128343,112398,69863,48537,32331,18849,7833,2164,501,259,1476373,45744,65810,70252,69138,92148,111686,100855,107424,122456,124066,130378,124752,119674,77983,48656,33555,20295,8668,2290,459,84
"牢玫堡开矫","咯磊牢备荐 (疙)",1390294,64856,63633,83927,98468,91310,96656,111247,116704,131460,124852,121863,82419,54816,45728,39713,30024,18924,9357,3216,782,339,1412388,65907,65005,79126,96393,95750,92820,114505,115039,131757,124329,127286,89537,58044,46842,43188,31485,20351,10136,3605,903,380,1430947,66282,65007,76205,93558,98804,90739,117301,110941,130833,128338,128803,98681,60767,49314,44014,33451,21447,10990,4077,969,426,1443534,66437,65027,72691,90822,100265,90979,113160,111410,128049,129929,129835,107035,65395,52146,44166,35277,22768,12152,4478,1056,457,1455946,65605,66663,67806,88739,101605,91191,107957,113586,124930,130406,128760,114354,74336,54981,44579,36226,24488,13220,4850,1151,513,1465398,63620,67720,65033,85486,100340,94313,101539,117195,119686,133449,125798,121977,83248,55218,45270,37881,26449,14077,5235,1307,557,1468945,59488,67216,65641,80119,98051,97815,95254,118047,116538,133108,124793,126634,89642,58267,46365,41242,27727,15187,5779,1433,599,1472798,56292,66120,65020,76626,95247,100456,91477,118751,111406,131536,128205,127958,97975,60675,48745,42177,29431,16199,6277,1595,630,1474777,52326,65691,64630,72823,92520,101972,90514,113529,111403,128415,129479,128716,105745,65103,51458,42424,31170,17362,7044,1801,652,1468885,46809,64469,65463,67674,89599,102584,89166,106955,112259,124316,129176,126954,112315,73303,53988,42647,32024,18798,7690,1986,710,1472002,43010,62820,66764,64977,85804,101413,92694,101118,115588,118956,132119,123720,119578,81893,53921,43112,33658,20232,8279,2013,333
"堡林堡开矫","醚牢备荐 (疙)",1463464,72463,78350,110274,119888,97950,103093,116715,124954,133409,118440,112801,77326,61390,47795,38838,25409,14654,6603,2311,539,262,1469216,71734,77910,103494,119385,102066,95516,117306,122002,134802,119678,115124,82588,62879,48397,43021,27320,15460,7100,2591,576,267,1472910,70889,76086,97957,118116,105866,90524,117815,117030,133580,123573,116876,89325,63399,51426,43555,29172,16404,7481,2923,643,270,1475884,70060,75096,92099,115572,109635,87905,112253,115567,133944,126146,116267,96569,64949,54695,44029,30913,17714,8518,2986,667,300,1472199,68003,75697,83692,113313,112422,86264,105394,115642,129478,128571,114478,102888,69968,57380,44455,32034,19112,9234,3111,749,314,1469214,65365,75592,78816,108788,113334,88068,97913,115482,124435,131518,114620,108294,74417,58451,44765,34529,20527,9843,3277,825,355,1463770,61273,74600,78062,101745,112384,91226,90203,115319,120744,132460,115793,110142,78957,59718,45257,38487,22098,10458,3568,931,345,1459336,57971,73306,75844,96043,111295,94448,85102,115318,115246,131145,119457,111827,85148,60133,48017,38983,23763,11157,3737,1025,371,1456468,53932,72587,74518,89913,108958,98490,83055,109888,113414,131152,122103,111177,91802,61567,51083,39612,25281,12193,4324,1020,399,1450062,48770,70922,75106,82038,107097,102278,82132,103735,113951,126916,124383,109439,97629,66155,53570,39971,26441,13230,4787,1088,424,1441611,45349,68716,75021,77383,103128,103344,84397,96792,114283,121884,126905,108859,102259,69865,54408,40139,28532,14104,4994,1072,177
"堡林堡开矫","巢磊牢备荐 (疙)",725606,37452,40844,57241,62773,50772,52316,58161,62284,66526,59552,55418,37628,29279,22438,16705,9559,4483,1677,395,72,31,728406,36941,40661,53778,62348,53296,48491,58681,60753,67184,60018,56712,40239,30084,22658,18868,10487,4798,1837,469,69,34,730216,36607,39416,51039,61471,55514,46054,59004,58594,66446,61744,57858,43560,30235,24177,19216,11484,5143,2011,533,79,31,731339,36126,38836,47952,59834,57857,44750,56645,57596,66640,62865,57828,47055,31064,25677,19550,12340,5732,2271,601,89,31,729662,35084,39126,43561,58848,59137,44288,53333,57632,64355,64186,56972,50181,33436,26931,19980,12912,6511,2414,634,108,33,728137,33565,39051,41016,56428,59840,45509,49835,57412,61918,65235,57426,52701,35778,27279,20395,14133,7132,2635,692,118,39,725295,31457,38524,40675,52861,59217,47472,45956,57486,59995,65708,57749,53820,38108,27947,20541,16135,7855,2849,761,141,38,722581,29822,37851,39243,49939,58402,49328,43428,57638,57416,65036,59363,54913,41123,28020,21830,16437,8656,3122,795,178,41,720740,27667,37417,38554,46824,56759,51634,42471,55341,56288,65095,60586,54867,44279,28800,23162,16819,9439,3532,983,174,49,717348,24890,36597,38821,42637,55882,53453,42300,52569,56542,63003,61859,54001,47117,30934,24252,17182,9996,3999,1077,182,55,713015,23167,35349,38702,40155,53585,54196,43660,49123,56720,60663,62819,54164,49124,32901,24521,17495,10961,4372,1147,169,22
"堡林堡开矫","咯磊牢备荐 (疙)",737858,35011,37506,53033,57115,47178,50777,58554,62670,66883,58888,57383,39698,32111,25357,22133,15850,10171,4926,1916,467,231,740810,34793,37249,49716,57037,48770,47025,58625,61249,67618,59660,58412,42349,32795,25739,24153,16833,10662,5263,2122,507,233,742694,34282,36670,46918,56645,50352,44470,58811,58436,67134,61829,59018,45765,33164,27249,24339,17688,11261,5470,2390,564,239,744545,33934,36260,44147,55738,51778,43155,55608,57971,67304,63281,58439,49514,33885,29018,24479,18573,11982,6247,2385,578,269,742537,32919,36571,40131,54465,53285,41976,52061,58010,65123,64385,57506,52707,36532,30449,24475,19122,12601,6820,2477,641,281,741077,31800,36541,37800,52360,53494,42559,48078,58070,62517,66283,57194,55593,38639,31172,24370,20396,13395,7208,2585,707,316,738475,29816,36076,37387,48884,53167,43754,44247,57833,60749,66752,58044,56322,40849,31771,24716,22352,14243,7609,2807,790,307,736755,28149,35455,36601,46104,52893,45120,41674,57680,57830,66109,60094,56914,44025,32113,26187,22546,15107,8035,2942,847,330,735728,26265,35170,35964,43089,52199,46856,40584,54547,57126,66057,61517,56310,47523,32767,27921,22793,15842,8661,3341,846,350,732714,23880,34325,36285,39401,51215,48825,39832,51166,57409,63913,62524,55438,50512,35221,29318,22789,16445,9231,3710,906,369,728596,22182,33367,36319,37228,49543,49148,40737,47669,57563,61221,64086,54695,53135,36964,29887,22644,17571,9732,3847,903,155
"措傈堡开矫","醚牢备荐 (疙)",1515603,74384,77818,102637,115211,103245,108621,122012,130772,142060,124878,126517,90511,61197,46838,38075,26479,14614,6746,2221,553,214,1524583,74414,77850,96823,114005,106841,102604,123205,127506,142919,123937,129655,96883,64962,46849,41868,28060,15660,7247,2454,616,225,1532811,74283,77106,92264,112257,109715,99036,123890,122063,142067,129923,129220,103534,66802,49748,42739,29917,16789,7765,2806,652,235,1531809,73475,75187,87391,108805,112073,97958,118340,119356,138616,132984,128185,109463,71647,52731,43260,31666,18261,8452,3012,687,260,1518775,70857,74192,79698,105266,113564,97185,111031,117689,132671,134337,124085,114579,78093,56188,43897,32239,19856,9149,3192,726,281,1514370,68212,73864,75562,100354,113205,99591,104843,118036,126340,137925,119089,120022,85759,57891,43716,34059,21527,9957,3309,801,308,1502227,63201,72017,74377,93628,111614,102359,97950,117334,121231,137474,117357,121940,91078,60966,43704,37540,22849,10753,3672,869,314,1489936,58676,69821,72206,88331,109641,104314,93374,115666,114558,135094,122193,120790,96742,62413,46300,38456,24428,11626,3995,993,319,1474870,53424,68405,70004,83175,106272,106357,91275,109205,111289,131192,124790,119079,101712,66595,48720,38793,26164,12689,4350,1047,333,1463882,47684,66845,69920,76516,103801,108687,90912,103176,110807,126409,126433,115488,106420,72733,51961,39359,26676,13843,4773,1068,371,1452251,43471,64077,69695,72480,100236,109161,93164,96505,110877,120141,129577,110440,111220,79294,53290,39100,28193,15006,5086,1069,169
"措傈堡开矫","巢磊牢备荐 (疙)",759188,38302,40402,53450,61306,54648,55649,61025,65560,70718,63155,63168,45301,30372,22112,16712,10109,4594,1887,564,110,44,763671,38500,40152,50574,60481,56770,52801,61826,63640,71521,62288,64719,48508,32237,22317,18528,11005,4990,1998,626,140,50,767309,38217,39813,48086,59173,58273,51547,62177,61072,71193,64873,64509,51740,33189,23956,19010,11942,5458,2191,700,137,53,766497,37807,38763,45410,57158,59506,51446,59738,59542,69592,66150,64113,54575,35419,25561,19421,12852,6164,2331,729,162,58,759778,36413,38165,41441,54943,60145,51720,56578,58742,66263,67145,62117,56889,38426,27267,19865,13245,6877,2537,755,183,62,757289,35130,38014,39269,52253,59816,53029,53943,59062,62877,68570,60078,59388,42202,28049,20021,14222,7561,2750,789,193,73,750969,32577,37093,38462,48871,58513,54685,50764,59030,60090,68739,58755,60290,44883,29543,20206,15908,8310,3088,890,193,79,744338,30254,35885,37390,45988,57133,55805,48932,58253,57029,67523,60914,59682,47514,30314,21592,16362,9060,3447,978,210,73,736607,27433,35167,36155,43283,55119,56940,48257,55364,55311,65777,62068,59119,49878,32179,22852,16630,9885,3871,1027,211,81,730699,24459,34363,35986,39791,53409,58012,48685,52608,55103,63135,63265,57373,52042,35018,24410,17099,10173,4312,1151,216,89,724626,22336,32959,35910,37617,51291,58373,49772,49606,55330,59742,64614,55353,54238,38168,24975,17164,10987,4760,1202,203,26
"措傈堡开矫","咯磊牢备荐 (疙)",756415,36082,37416,49187,53905,48597,52972,60987,65212,71342,61723,63349,45210,30825,24726,21363,16370,10020,4859,1657,443,170,760912,35914,37698,46249,53524,50071,49803,61379,63866,71398,61649,64936,48375,32725,24532,23340,17055,10670,5249,1828,476,175,765502,36066,37293,44178,53084,51442,47489,61713,60991,70874,65050,64711,51794,33613,25792,23729,17975,11331,5574,2106,515,182,765312,35668,36424,41981,51647,52567,46512,58602,59814,69024,66834,64072,54888,36228,27170,23839,18814,12097,6121,2283,525,202,758997,34444,36027,38257,50323,53419,45465,54453,58947,66408,67192,61968,57690,39667,28921,24032,18994,12979,6612,2437,543,219,757081,33082,35850,36293,48101,53389,46562,50900,58974,63463,69355,59011,60634,43557,29842,23695,19837,13966,7207,2520,608,235,751258,30624,34924,35915,44757,53101,47674,47186,58304,61141,68735,58602,61650,46195,31423,23498,21632,14539,7665,2782,676,235,745598,28422,33936,34816,42343,52508,48509,44442,57413,57529,67571,61279,61108,49228,32099,24708,22094,15368,8179,3017,783,246,738263,25991,33238,33849,39892,51153,49417,43018,53841,55978,65415,62722,59960,51834,34416,25868,22163,16279,8818,3323,836,252,733183,23225,32482,33934,36725,50392,50675,42227,50568,55704,63274,63168,58115,54378,37715,27551,22260,16503,9531,3622,852,282,727625,21135,31118,33785,34863,48945,50788,43392,46899,55547,60399,64963,55087,56982,41126,28315,21936,17206,10246,3884,866,143
"匡魂堡开矫","醚牢备荐 (疙)",1135494,57084,55336,78316,91249,75681,75838,91188,94478,111736,106945,102454,70296,44428,29633,22644,14692,8172,3787,1174,276,87,1147256,57763,55884,72619,89891,79375,72407,93816,92413,110415,106686,106492,75651,48108,30532,25179,15593,8701,4025,1308,296,102,1156480,58151,55585,68095,87560,82436,70728,95324,89609,107368,110209,107264,81750,50880,33045,26381,16616,9299,4303,1486,282,109,1166377,58905,55955,63585,84475,84604,71533,92382,90282,104708,111530,107745,88465,54958,35584,27048,17737,10111,4736,1608,298,128,1173534,58920,57321,58315,81643,86314,72301,87806,93027,100805,111183,107529,93861,61304,39164,27014,18803,10995,5016,1729,345,139,1172304,57567,58354,55355,77357,84934,73770,81689,95455,95661,111174,105322,99773,67125,41855,27464,19897,11853,5361,1813,387,138,1165132,54057,58384,55591,71303,82502,74464,75053,96012,92741,108954,104718,102924,71796,45188,28279,22165,12626,5804,1971,447,153,1155623,50550,57813,55093,66447,79085,74274,70577,95631,88916,105509,107328,103164,77317,47601,30625,23257,13404,6250,2115,509,158,1148019,46517,57854,54939,61794,74942,74195,68943,90800,88648,102123,108074,103285,83340,51311,33079,23867,14389,6833,2394,534,158,1136017,41335,57171,55977,56443,70748,73821,67398,84307,90183,97625,106951,102570,88121,57226,36298,23870,15164,7548,2484,602,175,1121592,36524,55494,56685,53305,65888,71534,67456,77435,91676,92278,106777,100279,93300,62475,38693,24331,16051,8068,2673,603,67
"匡魂堡开矫","巢磊牢备荐 (疙)",583825,29624,29199,41539,50177,42080,40104,47459,47402,55091,56022,52762,36400,23180,14527,9892,5266,2118,706,221,44,12,590424,29919,29350,38540,48960,44557,38846,49057,46632,54769,55005,55210,38997,25021,15180,11292,5664,2384,757,224,46,14,595319,29948,29057,36072,47396,46331,38523,49669,45992,53362,56195,55617,42156,26303,16623,12039,6218,2677,835,241,48,17,600904,30277,29200,33682,45310,47731,39358,48382,46788,52272,56322,55897,45447,28443,18163,12374,6898,3067,957,259,52,25,604889,30278,29788,30909,43538,48579,40460,46290,48565,50466,55640,55950,48206,31324,20035,12536,7432,3434,1090,275,68,26,603797,29520,30310,29209,41132,47935,41268,43071,49844,48279,54991,55110,51178,34133,21333,13007,8126,3787,1182,287,67,28,599480,27812,30309,29247,37926,46197,41751,39732,50058,47002,54206,53956,53119,36340,22981,13616,9351,4103,1372,306,68,28,593819,26029,29878,28838,35344,44069,41530,37854,49416,45764,52441,54695,53279,39233,24012,14964,10019,4442,1569,333,78,32,589712,23956,29801,28660,32877,41785,41768,37231,46979,45815,50897,54523,53368,42153,25921,16375,10326,4994,1786,387,79,31,583708,21190,29429,29086,30088,39572,41628,36754,43811,46849,48795,53507,53103,44670,28580,18018,10557,5471,2032,451,82,35,576217,18720,28582,29477,28266,36880,40708,36803,40342,47585,46499,52810,52252,47259,31134,19120,10990,5994,2224,490,78,4
"匡魂堡开矫","咯磊牢备荐 (疙)",551669,27460,26137,36777,41072,33601,35734,43729,47076,56645,50923,49692,33896,21248,15106,12752,9426,6054,3081,953,232,75,556832,27844,26534,34079,40931,34818,33561,44759,45781,55646,51681,51282,36654,23087,15352,13887,9929,6317,3268,1084,250,88,561161,28203,26528,32023,40164,36105,32205,45655,43617,54006,54014,51647,39594,24577,16422,14342,10398,6622,3468,1245,234,92,565473,28628,26755,29903,39165,36873,32175,44000,43494,52436,55208,51848,43018,26515,17421,14674,10839,7044,3779,1349,246,103,568645,28642,27533,27406,38105,37735,31841,41516,44462,50339,55543,51579,45655,29980,19129,14478,11371,7561,3926,1454,277,113,568507,28047,28044,26146,36225,36999,32502,38618,45611,47382,56183,50212,48595,32992,20522,14457,11771,8066,4179,1526,320,110,565652,26245,28075,26344,33377,36305,32713,35321,45954,45739,54748,50762,49805,35456,22207,14663,12814,8523,4432,1665,379,125,561804,24521,27935,26255,31103,35016,32744,32723,46215,43152,53068,52633,49885,38084,23589,15661,13238,8962,4681,1782,431,126,558307,22561,28053,26279,28917,33157,32427,31712,43821,42833,51226,53551,49917,41187,25390,16704,13541,9395,5047,2007,455,127,552309,20145,27742,26891,26355,31176,32193,30644,40496,43334,48830,53444,49467,43451,28646,18280,13313,9693,5516,2033,520,140,545375,17804,26912,27208,25039,29008,30826,30653,37093,44091,45779,53967,48027,46041,31341,19573,13341,10057,5844,2183,525,63
