"青沥备开(悼谰搁)喊","亲格",2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"技辆漂喊磊摹矫","醚牢备荐 (疙)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113117,6079,5953,6471,6256,6458,6369,8765,9547,9718,8075,9046,7474,5692,4556,5064,3850,2263,1007,352,83,39,122153,6597,6763,6802,6738,7008,6876,9553,10041,11006,9103,9487,8266,5955,4776,5078,4028,2438,1104,397,97,40,156125,9831,9693,8930,8225,8777,8755,13227,14421,15043,11714,11064,9717,6951,5418,5294,4394,2786,1295,465,91,34,210884,14725,15100,12586,10812,11419,11624,18411,21614,21362,16008,13541,12331,8952,6662,5637,4714,3178,1540,541,93,34,243048,17044,17867,14676,12449,12764,13759,20193,25758,24293,19895,14927,14513,10713,7446,5763,5030,3501,1718,576,114,49,280100,19226,20946,17693,14370,14210,16056,21908,30499,28270,23850,16992,16679,12550,8550,6040,5670,3826,1942,636,138,49,314126,21018,23434,20370,16325,15914,18117,23831,34550,30886,27361,19987,18386,14769,9492,6622,5911,4063,2145,736,155,54,340575,21998,25251,22321,17716,16611,19729,25644,35820,33875,30597,22627,19853,16584,10624,7437,6008,4372,2392,882,181,53,355831,20901,26382,24319,18358,17056,20397,26014,35478,36398,32433,24767,20438,18009,12130,8276,6116,4429,2680,994,206,50,371895,19998,27065,25992,19802,17528,20982,27081,34638,38999,33765,28013,20863,19706,13816,8733,6042,4665,2892,1071,217,27
"技辆漂喊磊摹矫","巢磊牢备荐 (疙)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57633,3066,2994,3305,3388,3472,3495,4592,5024,5440,4385,4813,3874,2808,2109,2195,1542,724,289,88,14,16,62205,3326,3428,3496,3557,3719,3781,4914,5206,6141,4968,5059,4345,2945,2240,2195,1659,786,303,106,14,17,78862,5002,4932,4570,4261,4586,4552,6529,7253,8241,6379,5963,5042,3473,2558,2313,1785,938,344,123,8,10,105752,7583,7657,6379,5565,5989,5774,8807,10701,11337,8722,7181,6360,4468,3219,2460,1916,1077,415,120,13,9,121505,8741,8990,7409,6345,6714,6711,9749,12652,12668,10863,7903,7399,5313,3585,2593,2049,1220,454,122,17,8,139734,9859,10642,8838,7326,7517,7799,10535,14846,14463,12975,8879,8515,6253,4139,2763,2341,1360,513,138,27,6,156831,10786,11992,10155,8242,8424,8859,11612,16746,15616,14769,10431,9407,7360,4588,3127,2476,1465,565,168,36,7,169845,11215,12937,11209,8885,8683,9674,12495,17489,16918,16306,11794,10186,8288,5191,3533,2545,1582,667,199,40,9,177568,10638,13550,12249,9170,8931,10119,12727,17277,18085,17103,12966,10528,9001,5934,3989,2613,1644,771,222,41,10,185678,10149,13835,13145,9936,9203,10525,13174,16957,19300,17531,14762,10819,9829,6767,4230,2640,1751,855,225,38,7
"技辆漂喊磊摹矫","咯磊牢备荐 (疙)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55484,3013,2959,3166,2868,2986,2874,4173,4523,4278,3690,4233,3600,2884,2447,2869,2308,1539,718,264,69,23,59948,3271,3335,3306,3181,3289,3095,4639,4835,4865,4135,4428,3921,3010,2536,2883,2369,1652,801,291,83,23,77263,4829,4761,4360,3964,4191,4203,6698,7168,6802,5335,5101,4675,3478,2860,2981,2609,1848,951,342,83,24,105132,7142,7443,6207,5247,5430,5850,9604,10913,10025,7286,6360,5971,4484,3443,3177,2798,2101,1125,421,80,25,121543,8303,8877,7267,6104,6050,7048,10444,13106,11625,9032,7024,7114,5400,3861,3170,2981,2281,1264,454,97,41,140366,9367,10304,8855,7044,6693,8257,11373,15653,13807,10875,8113,8164,6297,4411,3277,3329,2466,1429,498,111,43,157295,10232,11442,10215,8083,7490,9258,12219,17804,15270,12592,9556,8979,7409,4904,3495,3435,2598,1580,568,119,47,170730,10783,12314,11112,8831,7928,10055,13149,18331,16957,14291,10833,9667,8296,5433,3904,3463,2790,1725,683,141,44,178263,10263,12832,12070,9188,8125,10278,13287,18201,18313,15330,11801,9910,9008,6196,4287,3503,2785,1909,772,165,40,186217,9849,13230,12847,9866,8325,10457,13907,17681,19699,16234,13251,10044,9877,7049,4503,3402,2914,2037,846,179,20
"版扁档","醚牢备荐 (疙)",11937415,625123,630045,799746,860402,748357,810529,990869,1097586,1184314,1043576,975960,661379,437067,365063,307393,209193,112985,53199,18106,4408,2115,12093299,623343,635232,763234,855916,788816,773284,1001797,1069274,1203191,1046279,1020950,710465,466276,372403,332927,223672,122147,56458,20480,4856,2299,12234630,617839,633737,733691,847111,819534,756605,1012245,1026762,1201794,1087138,1036626,779947,486078,391838,340393,239992,131505,60878,23251,5144,2522,12357830,614742,629231,702313,831568,849052,759378,973976,1017575,1188574,1114793,1050866,845167,526150,410808,344170,255530,143036,67809,24673,5660,2759,12522606,609016,642218,655036,824703,875219,769651,935451,1033719,1161579,1141358,1051233,910770,593771,433941,350197,266001,158801,74130,26575,6229,3008,12716780,598082,653028,634739,804776,881482,805768,892726,1063220,1124294,1188236,1044815,981143,669996,440224,357143,283006,175095,80245,28395,7062,3305,12873895,570103,656397,641829,768807,874979,846545,852494,1082495,1101717,1212243,1050438,1027318,720695,471682,367856,309458,188866,87833,30682,8089,3369,13077153,553751,656105,644137,740759,866515,882539,840587,1108984,1070647,1220584,1097798,1048179,794767,495135,390436,320028,204531,95293,33705,9071,3602,13239666,525180,659810,643213,712249,854474,916221,847913,1077914,1074539,1215659,1131608,1067220,862325,537047,411432,325840,220092,105248,38207,9561,3914,13427014,486768,659216,660978,667236,856236,951612,861075,1046384,1102570,1196853,1164819,1070101,927851,604583,433469,332346,230649,117564,42084,10305,4315,13565450,451584,648343,673470,647535,839318,958951,899899,1000548,1136759,1159414,1213970,1060874,993321,676280,435645,337928,245205,129283,45080,10283,1760
"版扁档","巢磊牢备荐 (疙)",6015357,321179,325500,414592,451409,385905,415444,500699,555001,600130,544270,506543,336376,213887,169959,134662,82124,36297,15111,4731,968,570,6091035,320271,327322,396148,447878,408721,396689,507969,538407,612383,539158,529654,362433,229929,174784,147104,89179,40169,15770,5387,1067,613,6159193,317521,325951,380654,442118,425798,389515,512573,519047,611106,555055,537020,399347,240296,185878,151130,97027,44510,16685,6143,1154,665,6219813,315164,323597,363929,432402,443630,392017,495715,513194,604897,565934,543387,432635,261540,196371,153899,104560,49590,18710,6554,1355,733,6299812,311804,330316,338501,427950,457781,399717,476852,522518,589565,579159,541298,466422,295569,207900,157782,110635,56423,20565,6731,1532,792,6395453,306180,335354,327563,416884,462233,419179,456660,537593,570199,599566,539884,501280,333990,211457,162468,119014,63487,22835,6977,1774,876,6475323,292219,336970,330114,398676,458515,443231,436800,549941,556724,615087,536772,525308,360414,228209,168898,131654,69846,25778,7321,2017,829,6577501,283674,336749,330494,383876,453449,464355,432724,563488,543905,619517,556137,535593,398895,239948,181198,136912,76803,28673,7918,2281,912,6659995,269280,338134,329803,368385,446051,485388,437982,550377,545054,618317,570550,544587,433052,261574,192380,140267,83895,32465,9089,2333,1032,6754469,249579,337208,338987,343859,446096,505641,447491,535352,561089,607747,587552,544753,466900,294622,203002,144380,89337,37212,10155,2350,1157,6827298,231277,331462,344926,333137,436755,511068,469614,514005,579073,589159,609759,542868,499729,330553,204473,148337,95985,41691,10936,2143,348
"版扁档","咯磊牢备荐 (疙)",5922058,303944,304545,385154,408993,362452,395085,490170,542585,584184,499306,469417,325003,223180,195104,172731,127069,76688,38088,13375,3440,1545,6002264,303072,307910,367086,408038,380095,376595,493828,530867,590808,507121,491296,348032,236347,197619,185823,134493,81978,40688,15093,3789,1686,6075437,300318,307786,353037,404993,393736,367090,499672,507715,590688,532083,499606,380600,245782,205960,189263,142965,86995,44193,17108,3990,1857,6138017,299578,305634,338384,399166,405422,367361,478261,504381,583677,548859,507479,412532,264610,214437,190271,150970,93446,49099,18119,4305,2026,6222794,297212,311902,316535,396753,417438,369934,458599,511201,572014,562199,509935,444348,298202,226041,192415,155366,102378,53565,19844,4697,2216,6321327,291902,317674,307176,387892,419249,386589,436066,525627,554095,588670,504931,479863,336006,228767,194675,163992,111608,57410,21418,5288,2429,6398572,277884,319427,311715,370131,416464,403314,415694,532554,544993,597156,513666,502010,360281,243473,198958,177804,119020,62055,23361,6072,2540,6499652,270077,319356,313643,356883,413066,418184,407863,545496,526742,601067,541661,512586,395872,255187,209238,183116,127728,66620,25787,6790,2690,6579671,255900,321676,313410,343864,408423,430833,409931,527537,529485,597342,561058,522633,429273,275473,219052,185573,136197,72783,29118,7228,2882,6672545,237189,322008,321991,323377,410140,445971,413584,511032,541481,589106,577267,525348,460951,309961,230467,187966,141312,80352,31929,7955,3158,6738152,220307,316881,328544,314398,402563,447883,430285,486543,557686,570255,604211,518006,493592,345727,231172,189591,149220,87592,34144,8140,1412
"碍盔档","醚牢备荐 (疙)",1536448,63058,68972,94312,103072,94397,89401,99479,113816,129614,125396,141225,109375,71112,73979,69920,45140,25611,12765,4351,1024,429,1538630,61967,67693,89231,102346,97252,83464,99373,109423,129553,122500,142147,114821,77166,72333,73834,48952,26927,13337,4671,1162,478,1542263,60846,66022,84217,101381,100133,80231,98627,103617,127571,125598,140264,123880,80337,72813,73974,53034,28468,14255,5253,1219,523,1544442,59952,64559,79252,99727,102619,79141,93916,100586,124929,127821,136618,131118,88274,72361,73256,56843,30548,15347,5681,1340,554,1549507,58478,64797,73116,97957,105312,79490,89571,100183,121077,129330,131762,137524,99239,72213,72123,59607,33023,16519,6146,1432,608,1550806,56219,65162,68928,94473,103672,81197,84641,100766,115638,130734,127620,144107,111497,70835,70620,62162,36316,17472,6527,1564,656,1550142,52651,64075,67679,89267,102126,83788,79377,100811,111426,130790,125042,145797,117337,77070,69535,66086,39372,18490,7000,1726,697,1543052,50000,62664,65948,84112,98929,83962,75791,99787,105296,128700,127837,143798,126842,80305,70180,66370,42777,19546,7509,1988,711,1541502,47889,61667,64576,79223,95994,85108,75113,95556,102290,126002,130059,140529,134610,88478,69873,66118,46187,21143,8220,2073,794,1542840,45209,60389,64876,72632,93554,86461,75078,91271,102266,122112,132013,135802,141486,100092,69876,65583,48895,23117,8971,2293,864,1538492,42371,58600,65395,68490,89259,86165,76692,86125,102885,116537,133400,131186,148211,111947,68389,64238,51114,25472,9372,2286,358
"碍盔档","巢磊牢备荐 (疙)",773278,32577,35954,49205,54452,52414,48907,51313,58903,67704,65189,71552,55067,34112,34321,30923,17464,7859,3804,1156,260,142,774273,31860,35243,46837,53928,54075,45918,51435,55969,68068,63585,71956,58267,37200,33954,32540,19568,8321,3835,1278,277,159,776498,31310,34353,44063,53310,56165,44444,51186,52943,66784,65294,71191,62944,39040,34317,32613,21583,9046,3949,1486,296,181,778007,30790,33464,41511,52247,57993,44073,49030,51307,65204,66534,69810,66272,43323,34427,32425,23480,9920,4038,1629,336,194,781434,29871,33465,38155,51260,60081,44796,47058,51080,62855,67723,67539,69223,49201,34386,32183,24849,11149,4309,1686,360,205,781146,28587,33646,35842,49562,58555,45614,44880,51230,59842,68046,66132,72265,55728,33646,31887,25993,12725,4650,1721,384,211,780635,26942,32893,35219,46973,57167,47381,42195,51383,57106,68493,64662,73133,59090,36868,31826,27639,14298,4983,1741,443,200,776456,25547,32092,34262,44084,54947,47634,40440,50908,53891,67354,66127,72357,63954,38765,32452,27824,15881,5435,1757,538,207,775386,24465,31613,33426,41535,53183,48287,40124,48951,52159,65663,67254,71243,67622,43139,32715,27943,17494,5959,1813,550,248,776505,23169,30861,33545,38010,52059,49246,40430,46993,51983,63293,68677,68984,70873,49281,32729,28001,18746,6801,1957,601,266,774332,21686,29920,33876,35728,49764,48980,41237,44630,52206,60179,69151,67393,74074,55712,31939,27856,19563,7803,2061,505,69
"碍盔档","咯磊牢备荐 (疙)",763170,30481,33018,45107,48620,41983,40494,48166,54913,61910,60207,69673,54308,37000,39658,38997,27676,17752,8961,3195,764,287,764357,30107,32450,42394,48418,43177,37546,47938,53454,61485,58915,70191,56554,39966,38379,41294,29384,18606,9502,3393,885,319,765765,29536,31669,40154,48071,43968,35787,47441,50674,60787,60304,69073,60936,41297,38496,41361,31451,19422,10306,3767,923,342,766435,29162,31095,37741,47480,44626,35068,44886,49279,59725,61287,66808,64846,44951,37934,40831,33363,20628,11309,4052,1004,360,768073,28607,31332,34961,46697,45231,34694,42513,49103,58222,61607,64223,68301,50038,37827,39940,34758,21874,12210,4460,1072,403,769660,27632,31516,33086,44911,45117,35583,39761,49536,55796,62688,61488,71842,55769,37189,38733,36169,23591,12822,4806,1180,445,769507,25709,31182,32460,42294,44959,36407,37182,49428,54320,62297,60380,72664,58247,40202,37709,38447,25074,13507,5259,1283,497,766596,24453,30572,31686,40028,43982,36328,35351,48879,51405,61346,61710,71441,62888,41540,37728,38546,26896,14111,5752,1450,504,766116,23424,30054,31150,37688,42811,36821,34989,46605,50131,60339,62805,69286,66988,45339,37158,38175,28693,15184,6407,1523,546,766335,22040,29528,31331,34622,41495,37215,34648,44278,50283,58819,63336,66818,70613,50811,37147,37582,30149,16316,7014,1692,598,764160,20685,28680,31519,32762,39495,37185,35455,41495,50679,56358,64249,63793,74137,56235,36450,36382,31551,17669,7311,1781,289
"面没合档","醚牢备荐 (疙)",1562903,73312,73734,99601,110396,95878,101644,111711,121816,136533,126159,133556,100495,68595,63659,60858,45665,23760,10790,3558,895,288,1565628,72631,73339,93833,109219,98184,95203,113083,118936,135061,125059,136202,106162,73471,60934,64505,47887,25345,11349,3991,923,311,1572732,71987,72598,88499,107544,101046,91507,113956,113112,133519,131142,134474,114595,76565,62474,64524,49880,27448,12228,4334,945,355,1578933,71310,71505,83558,105332,104404,89609,109741,111015,130294,135432,133430,121752,82651,64080,63061,52342,29956,13513,4555,993,400,1583952,69901,72418,76761,102867,107314,89142,105015,111243,126615,135518,132416,127854,92075,66119,62229,52357,33110,14581,4940,1037,440,1591625,68043,73502,72974,98821,107711,90423,100107,112483,122308,137329,128372,136462,102400,67836,60318,53799,36293,15595,5161,1217,471,1594432,64209,72997,72634,93192,106777,92886,93907,113775,119602,135994,127247,139789,108989,73292,58591,57766,38489,16823,5598,1398,477,1599252,61420,72239,72100,87613,104809,96132,90687,114881,114093,134530,133349,138079,117557,76533,60285,58146,40213,18487,6093,1485,521,1600007,57527,71758,71456,82901,101462,98743,88993,111087,112082,131515,137493,136936,124629,82667,61899,57003,42548,20308,6881,1585,534,1600837,52777,70594,72924,76455,97947,101262,88242,106435,112956,128238,137933,135867,131059,92282,64012,56507,42884,22685,7504,1705,569,1597427,48252,68723,73830,72581,92950,101465,89632,100975,113768,123559,139383,131491,139302,102395,65336,54732,44266,24927,7933,1659,268
"面没合档","巢磊牢备荐 (疙)",787981,37908,38307,51790,59062,51740,54093,58016,62856,70200,66106,68613,50734,33957,29310,26284,17415,7301,3143,871,202,73,789286,37326,38012,48969,57991,53343,50985,58842,61068,69824,65032,70152,53779,36506,28492,28026,18590,7900,3213,961,193,82,792862,36964,37554,46240,56624,55222,49254,59091,58431,69230,67712,69178,58366,38019,29798,28129,19587,8678,3463,1024,205,93,796141,36444,36910,43687,55252,57384,48329,57112,57366,67748,69643,69009,61934,41032,31104,27477,20873,9742,3693,1101,197,104,798896,35585,37424,40094,53812,58854,48351,54925,57749,65444,69970,68605,65048,45745,32222,27410,21147,11112,3901,1190,194,114,803240,34700,37991,38049,51437,59054,49346,52681,58358,63263,70532,66953,69438,51254,33096,26962,21907,12507,4100,1251,236,125,805091,32715,37555,37724,48748,58095,51309,49648,59128,61525,70252,65942,71451,54769,35988,26728,23762,13497,4506,1326,289,134,808971,31279,37011,37426,45936,56875,54037,48400,59538,59078,69715,68581,70649,59376,37611,28112,24054,14350,5058,1442,302,141,810384,29489,36573,37010,43477,54967,56185,47670,57757,58008,68381,70455,70433,62995,40599,29438,23623,15491,5764,1582,336,151,811591,27140,35928,37676,40027,53074,57775,47838,55445,58666,66308,70900,70058,66257,45476,30570,23702,15881,6658,1683,368,161,810672,24730,34999,38127,37910,50402,57952,48968,52909,59033,63889,71276,68264,70576,50842,31283,23380,16564,7448,1756,325,39
"面没合档","咯磊牢备荐 (疙)",774922,35404,35427,47811,51334,44138,47551,53695,58960,66333,60053,64943,49761,34638,34349,34574,28250,16459,7647,2687,693,215,776342,35305,35327,44864,51228,44841,44218,54241,57868,65237,60027,66050,52383,36965,32442,36479,29297,17445,8136,3030,730,229,779870,35023,35044,42259,50920,45824,42253,54865,54681,64289,63430,65296,56229,38546,32676,36395,30293,18770,8765,3310,740,262,782792,34866,34595,39871,50080,47020,41280,52629,53649,62546,65789,64421,59818,41619,32976,35584,31469,20214,9820,3454,796,296,785056,34316,34994,36667,49055,48460,40791,50090,53494,61171,65548,63811,62806,46330,33897,34819,31210,21998,10680,3750,843,326,788385,33343,35511,34925,47384,48657,41077,47426,54125,59045,66797,61419,67024,51146,34740,33356,31892,23786,11495,3910,981,346,789341,31494,35442,34910,44444,48682,41577,44259,54647,58077,65742,61305,68338,54220,37304,31863,34004,24992,12317,4272,1109,343,790281,30141,35228,34674,41677,47934,42095,42287,55343,55015,64815,64768,67430,58181,38922,32173,34092,25863,13429,4651,1183,380,789623,28038,35185,34446,39424,46495,42558,41323,53330,54074,63134,67038,66503,61634,42068,32461,33380,27057,14544,5299,1249,383,789246,25637,34666,35248,36428,44873,43487,40404,50990,54290,61930,67033,65809,64802,46806,33442,32805,27003,16027,5821,1337,408,786755,23522,33724,35703,34671,42548,43513,40664,48066,54735,59670,68107,63227,68726,51553,34053,31352,27702,17479,6177,1334,229
"面没巢档","醚牢备荐 (疙)",2101284,103537,100446,129789,137668,122349,134621,156560,164182,176424,159933,168397,128691,103608,89278,89475,73336,38133,17322,5594,1398,543,2028777,99303,97493,118763,131780,119869,122265,153366,155824,170422,152903,166081,129202,101666,81879,90394,72058,40050,17484,6102,1331,542,2047631,98875,98104,113458,130993,122775,117905,155839,150941,170752,160519,166162,138840,102273,85361,88685,74970,43213,19112,6809,1466,579,2062273,98147,97952,108420,128958,125703,116662,150892,149914,169773,164005,166642,146970,107428,89231,86275,77411,47376,21079,7148,1666,621,2077649,97179,100057,100964,128250,128585,115648,144176,152733,166754,166354,163567,155290,116878,95903,84428,76011,52160,22599,7721,1712,680,2096727,95052,102154,97587,124772,129557,116741,137091,157444,161823,173898,157684,166438,126378,99447,81949,76860,56611,24475,8123,1905,738,2116770,90932,102946,99211,119246,128816,119543,130413,161950,161164,175364,157805,172402,134032,103152,79727,82097,58819,27478,8716,2203,754,2126282,86639,102385,99582,113969,127436,121007,125200,163743,155920,175737,165277,172773,144099,103997,83461,80819,61600,29897,9524,2438,779,2123709,80582,101325,99289,108897,124097,121640,122292,156961,154283,174072,168492,173012,152093,109071,87440,79161,64045,32946,10648,2498,865,2121029,73073,99555,101176,101372,121014,122186,119694,148904,156834,170957,170699,169484,160893,118479,93901,77538,63284,36681,11709,2675,921,2119257,66394,96332,102846,97827,116853,121444,119176,140389,160243,165176,177805,162786,172007,127794,96915,75152,64308,39865,12831,2697,417
"面没巢档","巢磊牢备荐 (疙)",1063012,53382,52083,67481,72666,63864,72590,84000,86540,93890,85424,87116,64615,51164,41024,38221,29219,12915,5070,1354,282,112,1026812,51101,50481,62017,69236,63079,65480,82461,81947,91106,81254,86218,65455,50054,38574,38691,28856,13838,5111,1463,286,104,1037421,50878,50725,59043,68837,65010,63295,83365,80070,91230,85307,86748,70562,50396,40944,38104,30038,15171,5638,1624,321,115,1045892,50585,50648,56304,67609,67219,62755,80917,79380,90802,87191,87569,74910,52896,43513,37231,31015,16938,6219,1699,372,120,1054439,49975,51819,52339,67039,68828,62603,77299,81312,88723,88745,86421,79290,57939,46839,36879,30680,18760,6605,1839,360,145,1064765,48518,52880,50660,65028,69695,63325,73471,84060,85806,92612,83903,85324,62877,48507,36798,31047,20592,7165,1942,396,159,1076270,46442,53095,51400,62425,69401,65444,69941,86491,85200,93860,83577,88765,67304,50300,36832,33369,21500,8214,2101,444,165,1082009,44144,52761,51485,59456,69096,66613,67283,86971,82926,94116,87424,89448,72489,50787,39323,33027,22582,9115,2298,489,176,1081938,41179,52048,51370,56699,67269,67666,65973,83452,81862,93312,89204,90298,76675,53219,41890,32710,23545,10321,2541,507,198,1082634,37388,51040,52490,52700,65843,68365,65196,79402,83536,91173,90791,88885,81422,58153,45026,32581,23482,11573,2840,544,204,1083366,34043,49276,53308,50857,63412,68362,65184,74803,85588,87797,94594,86205,87563,63020,46516,32555,23909,12665,3117,527,65
"面没巢档","咯磊牢备荐 (疙)",1038272,50155,48363,62308,65002,58485,62031,72560,77642,82534,74509,81281,64076,52444,48254,51254,44117,25218,12252,4240,1116,431,1001965,48202,47012,56746,62544,56790,56785,70905,73877,79316,71649,79863,63747,51612,43305,51703,43202,26212,12373,4639,1045,438,1010210,47997,47379,54415,62156,57765,54610,72474,70871,79522,75212,79414,68278,51877,44417,50581,44932,28042,13474,5185,1145,464,1016381,47562,47304,52116,61349,58484,53907,69975,70534,78971,76814,79073,72060,54532,45718,49044,46396,30438,14860,5449,1294,501,1023210,47204,48238,48625,61211,59757,53045,66877,71421,78031,77609,77146,76000,58939,49064,47549,45331,33400,15994,5882,1352,535,1031962,46534,49274,46927,59744,59862,53416,63620,73384,76017,81286,73781,81114,63501,50940,45151,45813,36019,17310,6181,1509,579,1040500,44490,49851,47811,56821,59415,54099,60472,75459,75964,81504,74228,83637,66728,52852,42895,48728,37319,19264,6615,1759,589,1044273,42495,49624,48097,54513,58340,54394,57917,76772,72994,81621,77853,83325,71610,53210,44138,47792,39018,20782,7226,1949,603,1041771,39403,49277,47919,52198,56828,53974,56319,73509,72421,80760,79288,82714,75418,55852,45550,46451,40500,22625,8107,1991,667,1038395,35685,48515,48686,48672,55171,53821,54498,69502,73298,79784,79908,80599,79471,60326,48875,44957,39802,25108,8869,2131,717,1035891,32351,47056,49538,46970,53441,53082,53992,65586,74655,77379,83211,76581,84444,64774,50399,42597,40399,27200,9714,2170,352
